EDA,HR,Time
3.439452922764457,75.10841501884373,15:03:12
3.442936481065965,75.29370855851268,15:03:16
3.4458327423424158,75.48920373446448,15:03:20
3.448436499885566,75.69314464384652,15:03:24
3.4514404036029434,75.90352281494118,15:03:28
3.455819285159416,76.11812849749963,15:03:32
3.4625021464520325,76.3346081433884,15:03:36
3.4720182110660796,76.55052575169539,15:03:40
3.4842943175983607,76.76342565858752,15:03:44
3.4986925912133513,76.97089438532555,15:03:48
3.5142622050436056,77.17061931226594,15:03:52
3.5300787688983077,77.3604422084339,15:03:56
3.545503758844674,77.53840599405753,15:04:00
3.5602469152611693,77.70279352041292,15:04:04
3.574235595273853,77.85215758736318,15:04:08
3.5874064225030735,77.9853418539848,15:04:12
3.5995578887877815,78.10149270485711,15:04:16
3.610333819897827,78.20006249292892,15:04:20
3.6193176095529984,78.28080487515487,15:04:24
3.6261743101072965,78.34376318140282,15:04:28
3.630783666178223,78.38925290743,15:04:32
3.633319572887589,78.41783949930007,15:04:36
3.6342327735768,78.43031260228894,15:04:40
3.634109849228191,78.42765788756596,15:04:44
3.633436777231071,78.41102745345475,15:04:48
3.6323728170484593,78.38170963727502,15:04:52
3.630684774427065,78.34109888454071,15:04:56
3.627938528356805,78.29066612307993,15:05:00
3.6238813523635627,78.23192989979195,15:05:04
3.618772926308668,78.16642837547332,15:05:08
3.613399743722092,78.0956921533618,15:05:12
3.608708279173661,78.02121784962708,15:05:16
3.605285711662503,77.94444230284162,15:05:20
3.6030593487119695,77.86671736245238,15:05:24
3.6014372066967355,77.78928528630333,15:05:28
3.5997748485162835,77.71325490320613,15:05:32
3.5978022117056754,77.63957884465486,15:05:36
3.5956943658146168,77.56903230510521,15:05:40
3.5937809514760457,77.50219393799368,15:05:44
3.5921896584677464,77.43942962103233,15:05:48
3.590749537858612,77.38087991686757,15:05:52
3.589221178285202,77.32645210326027,15:05:56
3.5876038202149867,77.27581764196002,15:06:00
3.5861703605965336,77.22841589134711,15:06:04
3.5850908467556466,77.18346474140685,15:06:08
3.5838670010128983,77.13997866023702,15:06:12
3.5810477890940597,77.09679439158609,15:06:16
3.5746376765351133,77.0526042388824,15:06:20
3.563223288017588,77.00599652347026,15:06:24
3.5473028063639647,76.95550242985972,15:06:28
3.5299521767866846,76.89964807143458,15:06:32
3.51615265613966,76.83701025347507,15:06:36
3.51086079381532,76.76627410488477,15:06:40
3.5167613198887198,76.6862905211736,15:06:44
3.532956614058214,76.59613122827388,15:06:48
3.555333999402924,76.49513925062693,15:06:52
3.5783562583149617,76.3829726503151,15:06:56
3.5972300240076933,76.25963959258559,15:07:00
3.609336308558949,76.12552307758389,15:07:04
3.6144333682931356,75.98139404529806,15:07:08
3.6139416131406685,75.82841199421736,15:07:12
3.6100118824772927,75.66811273481265,15:07:16
3.6048898532180353,75.50238340503684,15:07:20
3.6006229410895836,75.33342538326028,15:07:24
3.5988551966444997,75.16370622031991,15:07:28
3.6005332301019863,74.99590215326756,15:07:32
3.6056494774181225,74.83283313788439,15:07:36
3.6133126251497774,74.67739262801581,15:07:40
3.622220619838612,74.53247452539593,15:07:44
3.6311767243281006,74.40089981746921,15:07:48
3.6390939349678746,74.28534541129784,15:07:52
3.644310126135953,74.18827756149336,15:07:56
3.643811347044309,74.1118920849425,15:08:00
3.6334886085873586,74.0580632632,15:08:04
3.610176588324539,74.02830296539373,15:08:08
3.5748743930636127,74.02373109355507,15:08:12
3.5350758476536863,74.04505797535052,15:08:16
3.503894493841051,74.09257882798852,15:08:20
3.4953719848039926,74.16617991817118,15:08:24
3.5180853709749718,74.2653555755863,15:08:28
3.570767398089146,74.38923480974005,15:08:32
3.642620304189461,74.53661595525982,15:08:36
3.7180291262095775,74.70600754517444,15:08:40
3.7827813788515616,74.89567349271424,15:08:44
3.828494325311888,75.1036806492691,15:08:48
3.853645930314152,75.32794689171604,15:08:52
3.8618461831508637,75.56628806344658,15:08:56
3.85919814883777,75.81646233322076,15:09:00
3.852266327041101,76.07621082470153,15:09:04
3.846950899523266,76.34329368575294,15:09:08
3.847612608398061,76.61552108892653,15:09:12
3.855836268328726,76.89077896364867,15:09:16
3.8690739971441945,77.16704954062509,15:09:20
3.8802273665251534,77.44242702807337,15:09:24
3.879240560998465,77.71512892938962,15:09:28
3.856831291304792,77.98350364755703,15:09:32
3.809070243956028,78.24603510030322,15:09:36
3.740468749875628,78.50134509126222,15:09:40
3.663366925453475,78.74819414812018,15:09:44
3.593084360758846,78.98548145361237,15:09:48
3.54090792809945,79.21224436707543,15:09:52
3.5089346641962402,79.42765787392216,15:09:56
3.490309835800903,79.63103412147312,15:10:00
3.4751643084345623,79.82182201763928,15:10:04
3.4584923758651427,79.99960670070374,15:10:08
3.4444194250926836,80.16410855046414,15:10:12
3.4435398429389363,80.31518131794911,15:10:16
3.4649244715074126,80.45280891338753,15:10:20
3.5083760829095696,80.5771004142241,15:10:24
3.5624862532176174,80.68828293277981,15:10:28
3.610010261311574,80.78669210460423,15:10:32
3.6370426879945184,80.87276010573522,15:10:36
3.640046471206221,80.94700125998924,15:10:40
3.626478010612806,81.0099954381484,15:10:44
3.6091300883823116,81.062369566812,15:10:48
3.598280436454586,81.10477764974485,15:10:52
3.596723092123018,81.13787975906803,15:10:56
3.6003688343216522,81.16232048246425,15:11:00
3.6031924183783706,81.17870732293139,15:11:04
3.602607242579498,81.18758954695312,15:11:08
3.6015261642981096,81.189437971141,15:11:12
3.6059869952842654,81.18462616968799,15:11:16
3.62031902073161,81.17341357590068,15:11:20
3.6433811604283295,81.1559309392124,15:11:24
3.668545634816269,81.13216858198132,15:11:28
3.6875114521620103,81.10196787530928,15:11:32
3.6954586754120644,81.06501631738531,15:11:36
3.6941838142539645,81.02084654899065,15:11:40
3.6911978351171117,80.96883957680583,15:11:44
3.695374281198152,80.90823239498121,15:11:48
3.7119007121210688,80.83813009945145,15:11:52
3.739640743879647,80.75752247972665,15:11:56
3.7723556273370153,80.66530495298593,15:12:00
3.802686881649767,80.5603035803205,15:12:04
3.826107199417955,80.44130378142575,15:12:08
3.8423546242620668,80.30708224928954,15:12:12
3.8538752188900482,80.15644146702972,15:12:16
3.8629656733293776,79.98824614846338,15:12:20
3.870008513553228,79.80146086119964,15:12:24
3.8740078231332875,79.59518804125841,15:12:28
3.8746519519163884,79.36870556535294,15:12:32
3.8739698516996786,79.12150300615131,15:12:36
3.8760926364609225,78.853315654801,15:12:40
3.8851515035465867,78.56415535473916,15:12:44
3.9027381661959306,78.25433715575768,15:12:48
3.926692970911525,77.92450077523415,15:12:52
3.952111603099422,77.57562585472778,15:12:56
3.9739896208053467,77.2090400361747,15:13:00
3.9898531472580228,76.82641896337194,15:13:04
4.00077894593257,76.4297774497979,15:13:08
4.0103077810735765,76.02145124853233,15:13:12
4.022080057558828,75.60406911594995,15:13:16
4.037672619989015,75.18051517543397,15:13:20
4.055793544089771,74.7538819527759,15:13:24
4.073092060142919,74.32741485769142,15:13:28
4.085971789659695,73.90444930732629,15:13:32
4.092344729432246,73.48834210521187,15:13:36
4.092360776903676,73.08239907785862,15:13:40
4.087750388039512,72.68980130466093,15:13:44
4.0802557430836845,72.31353252802765,15:13:48
4.070215071716564,71.95631047326648,15:13:52
4.056294810877307,71.62052481842723,15:13:56
4.036636475498413,71.30818441649848,15:14:00
4.010762573605511,71.02087608028413,15:14:04
3.9810651504197514,70.75973680210396,15:14:08
3.9528713043173114,70.5254407193247,15:14:12
3.932794868748948,70.31820148881937,15:14:16
3.9259934857955106,70.13779004277166,15:14:20
3.933668895738049,69.9835670097548,15:14:24
3.9522190766768746,69.85452843890779,15:14:28
3.974605961458858,69.74936289390023,15:14:32
3.993176032506235,69.66651751214482,15:14:36
4.002365915356654,69.6042702718239,15:14:40
4.000045089247944,69.56080548771894,15:14:44
3.9872766785213876,69.53428947434139,15:14:48
3.9671128853271314,69.52294337357988,15:14:52
3.943230319241336,69.52511033960408,15:14:56
3.9189606509786645,69.53931459425313,15:15:00
3.8969414072448876,69.5643102919573,15:15:04
3.8793006993080947,69.59911863791514,15:15:08
3.8679862788493606,69.64305225575924,15:15:12
3.8647242766074754,69.69572636893587,15:15:16
3.870382691812648,69.75705691289588,15:15:20
3.884106880166778,69.82724620635435,15:15:24
3.9029681704598533,69.90675725799629,15:15:28
3.9226092632588614,69.99627815461012,15:15:32
3.938655409213725,70.09667825827339,15:15:36
3.948085343955601,70.20895813030842,15:15:40
3.9497675502166656,70.33419519992026,15:15:44
3.9439321660094304,70.47348721161232,15:15:48
3.931061399912166,70.62789542669158,15:15:52
3.91107282171453,70.79838943178584,15:15:56
3.8834952705017667,70.98579523435664,15:16:00
3.8487032292149372,71.19074811568619,15:16:04
3.809533382377138,71.41365147944403,15:16:08
3.7721293074365416,71.65464269065507,15:16:12
3.744930956822176,71.91356665480804,15:16:16
3.735527165441828,72.18995764593762,15:16:20
3.7465037785171176,72.48302965900395,15:16:24
3.7726840054126587,72.79167533700698,15:16:28
3.8020726333189905,73.11447330749054,15:16:32
3.820872837073776,73.44970355819028,15:16:36
3.8202467662989608,73.79537029302442,15:16:40
3.801050895386349,74.14923154752948,15:16:44
3.773726256618114,74.50883471998287,15:16:48
3.7532167002445083,74.87155710196474,15:16:52
3.751518455671446,75.23465047541217,15:16:56
3.7717123898322695,75.59528888010952,15:17:00
3.806505617022126,75.95061873635088,15:17:04
3.8419014794711366,76.29781061591463,15:17:08
3.8639403317168735,76.63411206861379,15:17:12
3.8649749977176016,76.95690100572136,15:17:16
3.8464295526191434,77.26373918925366,15:17:20
3.8170475051394352,77.55242535587351,15:17:24
3.7880094234631527,77.82104740447267,15:17:28
3.7676720467547176,78.0680328988974,15:17:32
3.758452236169013,78.29219689675479,15:17:36
3.756935525258139,78.49278583798464,15:17:40
3.7565922864452794,78.66951594730352,15:17:44
3.751389578019648,78.8226043622065,15:17:48
3.7384573089410886,78.9527910342495,15:17:52
3.718697457911278,79.06134940488523,15:17:56
3.695387818837752,79.15008395989173,15:18:00
3.67183998240774,79.22131303723964,15:18:04
3.6495274321150566,79.277835703493,15:18:08
3.627667332346514,79.32288210574697,15:18:12
3.60432555662743,79.36004741521629,15:18:16
3.578259847334233,79.39321026011507,15:18:20
3.5503444304428164,79.42643735167785,15:18:24
3.5236366244247734,79.46387679234155,15:18:28
3.5018105806747695,79.50964327683705,15:18:32
3.486551522997305,79.56769901519944,15:18:36
3.4752488926130956,79.64173468305498,15:18:40
3.4605311941770838,79.73505500292116,15:18:44
3.432523321903218,79.8504736495346,15:18:48
3.383288967345299,79.99022202993282,15:18:52
3.311456570715007,80.15587610567584,15:18:56
3.224487439123361,80.34830480780066,15:19:00
3.136957853557034,80.56764277186485,15:19:04
3.065212958856434,80.81328913595127,15:19:08
3.020720937746982,81.08393305679685,15:19:12
3.0052975385521736,81.37760547125706,15:19:16
3.0105809540122808,81.6917555225037,15:19:20
3.0220784746490432,82.02334903541545,15:19:24
3.0258289306595283,82.36898550652832,15:19:28
3.0144348583279443,82.72502930391379,15:19:32
2.9896121641336855,83.08775017616455,15:19:36
2.9602524501086447,83.45346776507557,15:19:40
2.9372817253268404,83.81869461562947,15:19:44
2.9281394954890043,84.18027218586916,15:19:48
2.933747926562607,84.53549457799282,15:19:52
2.949394125416606,84.88221513307066,15:19:56
2.9687348164287646,85.21893164041842,15:20:00
2.988318464899666,85.54484668742798,15:20:04
3.0096926992355812,85.85990058895595,15:20:08
3.0376899740882988,86.1647753539303,15:20:12
3.0760878340414965,86.46086923262877,15:20:16
3.12383504789993,86.75024250007081,15:20:20
3.174828221120797,87.03553622735333,15:20:24
3.22163718577999,87.31986683309559,15:20:28
3.260393117778944,87.60670015342123,15:20:32
3.2928723259880845,87.89970958524576,15:20:36
3.3238299864644976,88.20262350949548,15:20:40
3.3554166845634965,88.51906765549873,15:20:44
3.383061603309993,88.8524082975287,15:20:48
3.396452143176974,89.20560216198106,15:20:52
3.3856097713145443,89.58105866594117,15:20:56
3.3481515465738023,89.98051961725731,15:21:00
3.2925765840114263,90.40496080840217,15:21:04
3.234945019447131,90.85451906739235,15:21:08
3.19087873097034,91.32844733233863,15:21:12
3.1680113424774543,91.82509924026833,15:21:16
3.163521196998554,92.34194361607193,15:21:20
3.167753731430584,92.87560816206562,15:21:24
3.1709795345497906,93.4219506247448,15:21:28
3.1687652735020255,93.97615478574353,15:21:32
3.162975328258104,94.53284781228307,15:21:36
3.1586212724592415,95.0862348246551,15:21:40
3.159346266155179,95.63024600685537,15:21:44
3.1647287396959594,96.15869121298098,15:21:48
3.170867032779202,96.66541681905339,15:21:52
3.1733008357269643,97.14445955124346,15:21:56
3.1699482948652964,97.5901922008567,15:22:00
3.1621339792515797,97.99745652564772,15:22:04
3.153349705543648,98.36167924091271,15:22:08
3.1468801944905214,98.67896781110005,15:22:12
3.1439403815086644,98.94618372513119,15:22:16
3.1434073391787276,99.16099200676013,15:22:20
3.1431005123634703,99.32188678408866,15:22:24
3.141597586886714,99.42819372787169,15:22:28
3.139329207497851,99.48005099387908,15:22:32
3.138266903208388,99.478370927812,15:22:36
3.140479632422232,99.42478520039485,15:22:40
3.1465434070741596,99.3215762490118,15:22:44
3.154832858543528,99.17159794198366,15:22:48
3.1621517784058693,98.97818829314863,15:22:52
3.1653704273470527,98.74507688080482,15:22:56
3.163191099206445,98.47628940517264,15:23:00
3.1571272625404725,98.17605158251563,15:23:04
3.151212383833385,97.8486943413675,15:23:08
3.15056334653849,97.4985620666957,15:23:12
3.1593993170944477,97.12992543454688,15:23:16
3.1793165737303237,96.74690019315098,15:23:20
3.2085373834540687,96.35337307659287,15:23:24
3.2425009600641364,95.95293588440262,15:23:28
3.275613803358115,95.54882862501921,15:23:32
3.3034397328162752,95.14389250176296,15:23:36
3.324376841918472,94.74053341245487,15:23:40
3.3401004022011125,94.34069653036345,15:23:44
3.354644999980389,93.9458524243954,15:23:48
3.372635621726742,93.55699504959694,15:23:52
3.3975136821195413,93.17465178585066,15:23:56
3.4304828614932172,92.7989055163526,15:24:00
3.470425770757989,92.42942851398479,15:24:04
3.5145195514622047,92.06552764229065,15:24:08
3.559046313800738,91.70620008199965,15:24:12
3.600077693670674,91.35019847278296,15:24:16
3.6340629628019796,90.9961040273319,15:24:20
3.6584662166219917,90.64240584944756,15:24:24
3.6723797906071494,90.28758439048092,15:24:28
3.676791787055792,89.93019672986134,15:24:32
3.674227093376988,89.56896118368431,15:24:36
3.667812290108856,89.20283864414894,15:24:40
3.6601729742745537,88.83110804037638,15:24:44
3.6526895017521888,88.45343338998403,15:24:48
3.6454249708438056,88.06992007655249,15:24:52
3.637639967706726,87.68115823111974,15:24:56
3.628497173836728,87.28825140317808,15:25:00
3.6175335795291588,86.89282906542026,15:25:04
3.604719118178001,86.49704189648097,15:25:08
3.5902375416242003,86.10353922075014,15:25:12
3.5743049907837814,85.7154284507687,15:25:16
3.557267167657388,85.33621687424301,15:25:20
3.539931172384899,84.96973665297327,15:25:24
3.5237896008065044,84.62005445218145,15:25:28
3.5107149818256334,84.2913676897612,15:25:32
3.501953821742347,83.98788997442445,15:25:36
3.496752334593051,83.71372887089278,15:25:40
3.4914527691300434,83.4727596619913,15:25:44
3.4800489023465078,83.26849923619102,15:25:48
3.4566530248494396,83.10398457273486,15:25:52
3.419120912792469,82.98166047967628,15:25:56
3.3718411764184593,82.9032812185089,15:26:00
3.32547020136442,82.86983038376476,15:26:04
3.2928245831708796,82.88146287070406,15:26:08
3.2826276341916394,82.93747195550307,15:26:12
